NO,YEAR_MONTH,CB_TYPE,VSL_TYPE,TC_TYPE,CB_TEAM_CODE,CB_INDEX,DUR,BNK_PRC,DAY_CB,DAY_HIRE,TC_INDEX,PL
367,201602,TR,S'max,OWNED,233,280,58,181.44,975,0,0,975
368,201602,TR,S'max,OWNED,267,280,184.765,208.61,3890,0,0,3890
369,201602,LN,S'max,OWNED,282,280,28.999,0,2007,0,0,2007
370,201602,TR,Cape,TC,063,203,227.837,180.44,1687,3926,2679,-2239
371,201602,TR,Handy,TC,037,197,19.482,0,6500,6500,0,0
372,201602,LN,Handy,TC,165,197,29.002,135.76,7884,12431,0,-4547
373,201602,TR,P'max,TC,254,324,380.61,181.78,8837,6607,0,2230
374,201602,TR,P'max,TC,255,324,304.106,170.05,4008,4295,0,-287
375,201602,TR,P'max,TC,267,324,732.888,189.48,4936,3723,0,1213
376,201602,TR,P'max,TC,279,324,29.001,202.69,41545,0,0,41545
377,201602,LN,P'max,TC,282,324,180.623,165.84,5710,2849,0,2861
378,201602,LN,S'max,TC,037,280,272.969,201.23,4417,3146,0,1271
379,201602,LN,S'max,TC,039,280,6.458,143.28,2764,2287,0,477
380,201602,TR,S'max,TC,039,280,204.748,160.07,4711,4054,0,657
381,201602,TR,S'max,TC,231,280,547.032,194.35,6985,5420,0,1565
382,201602,TR,S'max,TC,233,280,235.004,168.08,8758,6330,0,2428
383,201602,LN,S'max,TC,283,280,62.134,153.57,914,1867,0,-953
384,201602,TR,S'max,TC,283,280,135.209,145.57,2669,2770,0,-101
385,201603,TR,Cape,OWNED,063,187,155.002,175.21,1602,0,0,1602
386,201603,TR,Cape,OWNED,064,187,620.004,187.12,27559,0,0,27559
387,201603,TR,Handy,OWNED,039,251,31,173.94,7039,0,0,7039
388,201603,TR,Handy,OWNED,165,251,61.998,250.57,26497,0,0,26497
389,201603,TR,P'max,OWNED,254,445,93,229.23,3677,0,0,3677
390,201603,TR,P'max,OWNED,255,445,124.002,235.14,6677,0,0,6677
391,201603,LN,S'max,OWNED,037,424,2.626,235.91,2971,0,0,2971
392,201603,TR,S'max,OWNED,170,424,155.001,174.41,18085,0,0,18085
393,201603,LN,S'max,OWNED,231,424,26.323,0,2273,0,0,2273
394,201603,TR,S'max,OWNED,231,424,57.899,213.87,3373,0,0,3373
395,201603,TR,S'max,OWNED,233,424,44.952,195.73,309,0,0,309
396,201603,LN,S'max,OWNED,267,424,20.14,0,4382,0,0,4382
397,201603,TR,S'max,OWNED,267,424,236.586,200.37,2425,0,0,2425
398,201603,LN,S'max,OWNED,282,424,30.998,0,2006,0,0,2006
399,201603,TR,Cape,TC,039,187,376.261,169.97,4109,4083,2166,26
400,201603,TR,Cape,TC,063,187,350.752,186.55,3196,3919,2166,-723
401,201603,LN,Handy,TC,165,251,30.999,134.84,7854,12432,0,-4578
402,201603,TR,P'max,TC,254,445,456.399,191.37,7113,5828,0,1285
403,201603,TR,P'max,TC,255,445,296.082,172.75,3354,4310,0,-956
404,201603,TR,P'max,TC,267,445,990.586,174.8,4321,3406,0,915
405,201603,TR,P'max,TC,279,445,30.998,244.78,30423,0,0,30423
406,201603,LN,P'max,TC,282,445,200.759,180.72,5542,2957,0,2585
407,201603,LN,S'max,TC,037,424,324.393,205.42,4106,3044,0,1062
408,201603,LN,S'max,TC,039,424,31,143.28,2629,2175,0,454
409,201603,TR,S'max,TC,231,424,601.956,181.1,5922,5024,0,898
410,201603,TR,S'max,TC,233,424,288.658,173.81,7438,5831,0,1607
411,201603,LN,S'max,TC,283,424,44.586,172.92,2036,2895,0,-859
412,201603,TR,S'max,TC,283,424,127.509,178.76,2888,3238,0,-350
413,201604,TR,Cape,OWNED,063,846,144.069,175.61,2304,0,0,2304
414,201604,TR,Cape,OWNED,064,846,600.001,186.11,27755,0,0,27755
415,201604,TR,Handy,OWNED,039,318,30.001,170.9,5619,0,0,5619
416,201604,TR,Handy,OWNED,165,318,60,219.86,21739,0,0,21739
417,201604,TR,P'max,OWNED,254,677,60.792,206.08,4464,0,0,4464
418,201604,TR,P'max,OWNED,255,677,119.892,205.46,6780,0,0,6780
419,201604,TR,S'max,OWNED,170,524,150,183.64,17102,0,0,17102
420,201604,TR,S'max,OWNED,231,524,60.002,220.72,5079,0,0,5079
421,201604,TR,S'max,OWNED,233,524,30,278.2,3976,0,0,3976
422,201604,LN,S'max,OWNED,267,524,54.853,0,4496,0,0,4496
423,201604,TR,S'max,OWNED,267,524,120.938,180.69,2936,0,0,2936
424,201604,LN,S'max,OWNED,282,524,30.001,0,2006,0,0,2006
425,201604,TR,Cape,TC,039,846,292.939,183.1,4683,5023,6543,-340
426,201604,TR,Cape,TC,063,846,309.571,197.86,4380,3300,6543,1080
427,201604,TR,Handy,TC,037,318,21.479,0,6133,5135,0,998
428,201604,LN,Handy,TC,165,318,30.002,161.47,7897,12431,0,-4534
429,201604,LN,Handy,TC,283,318,41.457,192.14,3091,4345,0,-1254
430,201604,TR,P'max,TC,254,677,502.27,197.34,6358,5851,0,507
431,201604,TR,P'max,TC,255,677,166.472,187.41,3272,4207,0,-935
432,201604,TR,P'max,TC,267,677,752.336,186.89,3959,3950,0,9
433,201604,TR,P'max,TC,279,677,30,244.78,30423,0,0,30423
434,201604,LN,S'max,TC,037,524,240.195,219.22,4096,2267,0,1829
435,201604,LN,S'max,TC,039,524,9.711,143.28,2764,2287,0,477
436,201604,TR,S'max,TC,231,524,461.126,206.41,5528,5193,0,335
437,201604,TR,S'max,TC,233,524,320.777,182.02,7761,6743,0,1018
438,201604,LN,S'max,TC,282,524,219.098,191.18,5183,3453,0,1730
439,201604,TR,S'max,TC,283,524,68.084,196.24,2624,3798,0,-1174
440,201605,TR,Cape,OWNED,063,860,124.003,189.23,5059,0,0,5059
441,201605,TR,Cape,OWNED,064,860,620.01,196.33,30370,0,0,30370
442,201605,TR,Handy,OWNED,039,350,30.999,173.66,3736,0,0,3736
443,201605,TR,Handy,OWNED,165,350,62,199.26,18302,0,0,18302
444,201605,TR,P'max,OWNED,254,600,81.497,191.3,4570,0,0,4570
445,201605,TR,P'max,OWNED,255,600,84.353,195.54,9372,0,0,9372
446,201605,TR,S'max,OWNED,037,568,26.779,0,4550,0,0,4550
447,201605,TR,S'max,OWNED,170,568,155.006,194.21,17910,0,0,17910
448,201605,LN,S'max,OWNED,231,568,11.21,0,3295,0,0,3295
449,201605,TR,S'max,OWNED,231,568,50.79,221.23,5143,0,0,5143
450,201605,TR,S'max,OWNED,233,568,58.917,208.52,5664,0,0,5664
451,201605,LN,S'max,OWNED,267,568,19.125,0,4600,0,0,4600
452,201605,TR,S'max,OWNED,267,568,152.627,189.26,4464,0,0,4464
453,201605,LN,S'max,OWNED,282,568,5.556,0,2006,0,0,2006
454,201605,TR,S'max,OWNED,282,568,25.444,0,9500,0,0,9500
455,201605,TR,Cape,TC,039,860,459.345,204.27,4704,5453,6774,-749
456,201605,TR,Cape,TC,063,860,176.069,217.82,4826,5797,6774,-971
457,201605,TR,Handy,TC,037,350,13.592,0,6133,5135,0,998
458,201605,LN,Handy,TC,165,350,30.999,171.9,7914,12432,0,-4518
459,201605,TR,P'max,TC,233,600,316.32,199.55,8170,8146,0,24
460,201605,TR,P'max,TC,254,600,338.299,210.23,5154,5959,0,-805
461,201605,TR,P'max,TC,255,600,146.814,203.17,4574,5716,0,-1142
462,201605,TR,P'max,TC,267,600,837.943,209.12,4309,4425,0,-116
463,201605,TR,P'max,TC,279,600,31,244.78,30423,0,0,30423
464,201605,LN,S'max,TC,037,568,219.119,250.27,4790,2361,0,2429
465,201605,TR,S'max,TC,231,568,417.831,235,5990,5071,0,919
466,201605,LN,S'max,TC,282,568,183.912,209.85,5035,3251,0,1784
467,201605,LN,S'max,TC,283,568,11.981,176.4,2390,3435,0,-1045
468,201605,TR,S'max,TC,283,568,106.377,203.85,4613,4486,0,127
469,201606,TR,Cape,OWNED,063,938,120.002,204.52,4910,0,0,4910
470,201606,TR,Cape,OWNED,064,938,600,203.97,31347,0,0,31347
471,201606,TR,Handy,OWNED,039,330,30,177.81,4064,0,0,4064
472,201606,TR,Handy,OWNED,165,330,60,241.54,23076,0,0,23076
473,201606,TR,Handy,OWNED,231,330,30.002,233.66,5831,0,0,5831
474,201606,TR,P'max,OWNED,254,565,90,184.91,4469,0,0,4469
475,201606,TR,P'max,OWNED,255,565,90,198.03,9316,0,0,9316
476,201606,LN,S'max,OWNED,037,571,11.824,262.01,2418,0,0,2418
477,201606,TR,S'max,OWNED,037,571,18.176,0,4550,0,0,4550
478,201606,TR,S'max,OWNED,170,571,149.997,212.83,17893,0,0,17893
479,201606,LN,S'max,OWNED,231,571,29.997,0,3296,0,0,3296
480,201606,TR,S'max,OWNED,233,571,59.999,198.91,5658,0,0,5658
481,201606,TR,S'max,OWNED,267,571,114.128,209.83,4695,0,0,4695
482,201606,TR,S'max,OWNED,282,571,26.823,0,9500,0,0,9500
483,201606,TR,Cape,TC,039,938,428.562,223.54,5319,5373,6737,-54
484,201606,TR,Cape,TC,063,938,263.863,237.99,6057,6315,6737,-258
485,201606,LN,Handy,TC,165,330,27.685,178.18,1605,12431,0,-10826
486,201606,TR,P'max,TC,233,565,290.541,221.23,7539,8014,0,-475
487,201606,TR,P'max,TC,254,565,331.981,239.12,4552,6097,0,-1545
488,201606,TR,P'max,TC,255,565,179.539,207.21,4838,5465,0,-627
489,201606,TR,P'max,TC,267,565,696.946,226.1,4621,4596,0,25
490,201606,TR,P'max,TC,279,565,30,244.78,30423,0,0,30423
491,201606,LN,S'max,TC,037,571,175.22,263.94,5341,2899,0,2442
492,201606,TR,S'max,TC,231,571,410.849,257.27,7434,4924,0,2510
493,201606,LN,S'max,TC,282,571,147.701,235.27,4669,3562,0,1107
494,201606,LN,S'max,TC,283,571,9.443,189.79,4228,2587,0,1641
495,201606,TR,S'max,TC,283,571,119.092,227.74,4041,4396,0,-355
496,201607,TR,Cape,OWNED,063,952,93.026,226.49,5519,0,0,5519
497,201607,TR,Cape,OWNED,064,952,620.005,214.22,30388,0,0,30388
498,201607,TR,Handy,OWNED,039,368,2.451,178.1,4093,0,0,4093
499,201607,TR,Handy,OWNED,165,368,62.002,249.27,23936,0,0,23936
500,201607,TR,P'max,OWNED,254,793,93.002,233.03,3760,0,0,3760
501,201607,TR,P'max,OWNED,255,793,93.001,219.59,8410,0,0,8410
502,201607,LN,S'max,OWNED,037,672,31.001,262,2418,0,0,2418
503,201607,TR,S'max,OWNED,170,672,155,238.72,18091,0,0,18091
504,201607,LN,S'max,OWNED,231,672,16.133,0,3248,0,0,3248
505,201607,TR,S'max,OWNED,231,672,70.793,236.69,6088,0,0,6088
506,201607,TR,S'max,OWNED,233,672,62,242.89,4669,0,0,4669
507,201607,TR,S'max,OWNED,267,672,82.17,226.29,4651,0,0,4651
508,201607,LN,S'max,OWNED,282,672,8.17,259.39,3601,0,0,3601
509,201607,TR,Cape,TC,039,952,345.251,242.68,5167,5316,6867,-149
510,201607,TR,Cape,TC,063,952,219.613,251.63,6963,7116,6867,-153
511,201607,LN,Handy,TC,165,368,1.404,237.48,7175,10238,0,-3063
512,201607,TR,P'max,TC,233,793,225.316,237.85,7557,8046,0,-489
513,201607,TR,P'max,TC,254,793,388.511,256.81,5398,6358,0,-960
514,201607,TR,P'max,TC,255,793,260.755,237.86,5013,5707,0,-694
515,201607,TR,P'max,TC,267,793,728.694,244.38,5130,4972,0,158
516,201607,TR,P'max,TC,279,793,31.001,244.78,30422,0,0,30422
517,201607,LN,S'max,TC,037,672,199.334,283.95,4854,3337,0,1517
518,201607,TR,S'max,TC,231,672,341.661,261.83,7527,5337,0,2190
519,201607,LN,S'max,TC,282,672,144.25,247.24,4269,3827,0,442
520,201607,LN,S'max,TC,283,672,57.952,242.3,10047,6283,0,3764
521,201607,TR,S'max,TC,283,672,120.526,236.93,4581,4907,0,-326
522,201608,TR,Cape,OWNED,063,857,93.003,229.33,5274,0,0,5274
523,201608,TR,Cape,OWNED,064,857,620.001,230.4,26173,0,0,26173
524,201608,TR,Handy,OWNED,039,407,0.033,235.29,5606,0,0,5606
525,201608,TR,Handy,OWNED,165,407,62,249.27,23937,0,0,23937
526,201608,LN,Handy,OWNED,231,407,24.497,0,3000,0,0,3000
527,201608,TR,Handy,OWNED,267,407,82.961,257.94,3806,0,0,3806
528,201608,TR,P'max,OWNED,254,685,92.999,246.34,3989,0,0,3989
529,201608,TR,P'max,OWNED,255,685,75.148,244.31,8944,0,0,8944
530,201608,LN,S'max,OWNED,037,673,31.001,262,2418,0,0,2418
531,201608,TR,S'max,OWNED,170,673,155.002,252.94,17651,0,0,17651
532,201608,TR,S'max,OWNED,231,673,68,256.15,6844,0,0,6844
533,201608,TR,S'max,OWNED,233,673,62.001,242.88,4794,0,0,4794
534,201608,LN,S'max,OWNED,282,673,30.999,259.39,3601,0,0,3601
535,201608,TR,Cape,TC,063,857,183.932,264.32,7323,6707,5996,616
536,201608,LN,Handy,TC,165,407,31,237.54,7173,10237,0,-3064
537,201608,LN,Handy,TC,231,407,3.093,0,4498,4798,0,-300
538,201608,LN,Handy,TC,267,407,15.591,0,3099,5284,0,-2185
539,201608,TR,P'max,TC,254,685,358.771,259.62,6065,6824,0,-759
540,201608,TR,P'max,TC,255,685,303.71,249.75,5500,6370,0,-870
541,201608,TR,P'max,TC,267,685,775.23,250.34,5372,5703,0,-331
542,201608,TR,P'max,TC,279,685,31,244.78,30423,0,0,30423
543,201608,LN,S'max,TC,037,673,329.696,277.37,4722,3239,0,1483
544,201608,TR,S'max,TC,039,673,261.461,254.08,5135,5610,0,-475
545,201608,TR,S'max,TC,231,673,371.862,263.23,6895,5360,0,1535
546,201608,TR,S'max,TC,233,673,124.097,242.57,6627,6266,0,361
547,201608,LN,S'max,TC,282,673,69.123,259.84,4087,4446,0,-359
548,201608,LN,S'max,TC,283,673,77.823,248.82,8398,5313,0,3085
549,201608,TR,S'max,TC,283,673,110.076,221.47,5229,5256,0,-27
550,201609,TR,Cape,OWNED,063,1733,90,238.09,6421,0,0,6421
551,201609,TR,Cape,OWNED,064,1733,621.658,242.6,29148,0,0,29148
552,201609,TR,Handy,OWNED,039,421,30,234.55,5589,0,0,5589
553,201609,TR,Handy,OWNED,165,421,60,249.27,23937,0,0,23937
554,201609,TR,Handy,OWNED,267,421,81.427,264.95,4547,0,0,4547
555,201609,TR,P'max,OWNED,254,677,45.382,250.69,5282,0,0,5282
556,201609,TR,P'max,OWNED,255,677,56.99,241.02,10123,0,0,10123
557,201609,LN,S'max,OWNED,037,682,0.125,261.4,2424,0,0,2424
558,201609,TR,S'max,OWNED,037,682,29.875,0,10208,0,0,10208
559,201609,TR,S'max,OWNED,170,682,150,255.28,17232,0,0,17232
560,201609,TR,S'max,OWNED,231,682,38.629,293.14,8086,0,0,8086
561,201609,TR,S'max,OWNED,233,682,42.633,242.88,4173,0,0,4173
562,201609,LN,S'max,OWNED,282,682,30,259.39,3600,0,0,3600
563,201609,TR,Cape,TC,063,1733,223.619,269.96,10262,8356,11376,1906
564,201609,TR,Handy,TC,037,421,19.242,0,4550,4550,0,0
565,201609,LN,Handy,TC,165,421,30,246.38,5758,10238,0,-4480
566,201609,LN,Handy,TC,231,421,29.999,0,4500,4800,0,-300
567,201609,LN,Handy,TC,267,421,20.013,0,3432,5850,0,-2418
568,201609,TR,P'max,TC,254,677,393.753,267.32,7924,7783,0,141
569,201609,TR,P'max,TC,255,677,322.427,261.62,5328,6569,0,-1241
570,201609,TR,P'max,TC,267,677,548.72,263.38,5803,5940,0,-137
571,201609,TR,P'max,TC,279,677,30,244.78,19605,0,0,19605
572,201609,LN,S'max,TC,037,682,421.274,282.73,3910,3286,0,624
573,201609,LN,S'max,TC,039,682,21.882,263.29,7377,4875,0,2502
574,201609,TR,S'max,TC,039,682,235.656,257.79,4841,4958,0,-117
575,201609,TR,S'max,TC,231,682,306.607,290.22,8436,6176,0,2260
576,201609,TR,S'max,TC,233,682,224.567,260.22,7401,7737,0,-336
577,201609,LN,S'max,TC,282,682,30.65,265.12,4002,4788,0,-786
578,201609,LN,S'max,TC,283,682,23.165,255.17,3501,4736,0,-1235
579,201609,TR,S'max,TC,283,682,156.93,232.31,5284,5295,0,-11
580,201610,TR,Cape,OWNED,063,1827,103.302,253.1,8940,0,0,8940
581,201610,TR,Cape,OWNED,064,1827,657.877,252.78,30438,0,0,30438
582,201610,TR,Handy,OWNED,039,420,31.001,234.55,5589,0,0,5589
583,201610,TR,Handy,OWNED,165,420,62.021,283.11,19143,0,0,19143
584,201610,LN,Handy,OWNED,231,420,28.946,0,3845,0,0,3845
585,201610,TR,Handy,OWNED,231,420,6.386,304.56,7714,0,0,7714
586,201610,TR,Handy,OWNED,267,420,103.541,251.89,5191,0,0,5191
587,201610,TR,P'max,OWNED,254,824,31,0,6500,0,0,6500
588,201610,TR,P'max,OWNED,255,824,84.944,238.21,8629,0,0,8629
589,201610,TR,S'max,OWNED,037,690,31,0,10208,0,0,10208
590,201610,TR,S'max,OWNED,170,690,155.01,258.85,17276,0,0,17276
591,201610,TR,S'max,OWNED,233,690,60.443,0,7293,0,0,7293
592,201610,LN,S'max,OWNED,282,690,4.855,259.38,3600,0,0,3600
593,201610,TR,Cape,TC,063,1827,200.503,278.19,13680,11713,11576,1967
594,201610,TR,Handy,TC,037,420,31,0,3982,4550,0,-568
595,201610,LN,Handy,TC,165,420,50.203,271.01,3446,8559,0,-5113
596,201610,LN,Handy,TC,231,420,10.688,0,4606,5041,0,-435
597,201610,TR,P'max,TC,254,824,428.569,279.12,8656,8295,0,361
598,201610,TR,P'max,TC,255,824,382.353,271.64,5480,6396,0,-916
599,201610,TR,P'max,TC,267,824,532.825,271.42,5922,5979,0,-57
600,201610,TR,P'max,TC,279,824,31,287,24793,0,0,24793
601,201610,LN,S'max,TC,037,690,440.294,304.19,2410,3648,0,-1238
602,201610,TR,S'max,TC,039,690,392.438,267.75,5657,5497,0,160
603,201610,TR,S'max,TC,231,690,432.55,303.45,9276,6943,0,2333
604,201610,TR,S'max,TC,233,690,262.048,270.48,7471,8670,0,-1199
605,201610,LN,S'max,TC,282,690,74.41,291.66,4109,5275,0,-1166
606,201610,LN,S'max,TC,283,690,95.842,280.74,4809,5394,0,-585
607,201610,TR,S'max,TC,283,690,205.44,292.3,4407,4932,0,-525
608,201611,TR,Cape,OWNED,063,2158,118.018,274.22,9798,0,0,9798
609,201611,TR,Cape,OWNED,064,2158,656.387,268.26,29888,0,0,29888
610,201611,TR,Handy,OWNED,039,464,9.779,234.55,5589,0,0,5589
611,201611,TR,Handy,OWNED,165,464,60.002,316.93,10992,0,0,10992
612,201611,LN,Handy,OWNED,231,464,30.002,0,3845,0,0,3845
613,201611,TR,P'max,OWNED,254,1167,29.281,302.89,4889,0,0,4889
614,201611,TR,P'max,OWNED,255,1167,92.301,268.43,9404,0,0,9404
615,201611,TR,S'max,OWNED,037,782,30,0,5972,0,0,5972
616,201611,TR,S'max,OWNED,170,782,150.003,262.44,17363,0,0,17363
617,201611,TR,S'max,OWNED,231,782,29.121,0,7528,0,0,7528
618,201611,TR,S'max,OWNED,233,782,30,0,6375,0,0,6375
619,201611,TR,S'max,OWNED,267,782,143.839,252.32,5433,0,0,5433
620,201611,TR,Cape,TC,063,2158,298.641,301.33,11203,12108,14706,-905
621,201611,TR,Handy,TC,037,464,16.456,0,2564,4550,0,-1986
622,201611,LN,Handy,TC,165,464,60.001,274.22,3425,8044,0,-4619
623,201611,LN,Handy,TC,231,464,28.425,0,5900,8000,0,-2100
624,201611,TR,P'max,TC,254,1167,350.8,301.74,9111,8837,0,274
625,201611,TR,P'max,TC,255,1167,324.499,288.18,6895,7024,0,-129
626,201611,TR,P'max,TC,267,1167,513.649,288.31,6175,5687,0,488
627,201611,TR,P'max,TC,279,1167,29.999,287,37295,0,0,37295
628,201611,LN,S'max,TC,037,782,363.981,318.58,1754,3791,0,-2037
629,201611,TR,S'max,TC,039,782,201.904,279.58,6010,6399,0,-389
630,201611,TR,S'max,TC,231,782,436.431,327.47,7649,6699,0,950
631,201611,TR,S'max,TC,233,782,215.415,271.63,7782,9251,0,-1469
632,201611,LN,S'max,TC,282,782,119.995,294.66,3925,4781,0,-856
633,201611,TR,S'max,TC,282,782,7.833,279.31,9332,13475,0,-4143
634,201611,LN,S'max,TC,283,782,77.492,272.58,6844,5697,0,1147
635,201611,TR,S'max,TC,283,782,120.034,299.45,3170,4662,0,-1492
636,201612,TR,Cape,OWNED,063,1518,98.976,289.77,9591,0,0,9591
637,201612,TR,Cape,OWNED,064,1518,683.675,280.72,30227,0,0,30227
638,201612,TR,Handy,OWNED,039,578,25.963,278.62,4004,0,0,4004
639,201612,LN,Handy,OWNED,165,578,5.064,313.87,6533,0,0,6533
640,201612,TR,Handy,OWNED,165,578,56.937,323.67,6112,0,0,6112
641,201612,LN,Handy,OWNED,231,578,17.815,0,3844,0,0,3844
642,201612,TR,P'max,OWNED,254,1290,31,302.89,4857,0,0,4857
643,201612,TR,P'max,OWNED,255,1290,123.997,284.99,8556,0,0,8556
644,201612,TR,S'max,OWNED,037,944,24.298,0,5550,0,0,5550
645,201612,TR,S'max,OWNED,170,944,155.001,282.12,18036,0,0,18036
646,201612,TR,S'max,OWNED,231,944,53.084,339.48,6864,0,0,6864
647,201612,TR,S'max,OWNED,233,944,31,0,6375,0,0,6375
648,201612,TR,S'max,OWNED,267,944,182.146,268.12,5993,0,0,5993
649,201612,TR,Cape,TC,063,1518,241.466,329.99,10132,10789,9665,-657
650,201612,LN,Handy,TC,165,578,31.751,265.89,3480,9396,0,-5916
651,201612,LN,Handy,TC,231,578,29.382,0,3410,5400,0,-1990
652,201612,TR,P'max,TC,231,1290,465.24,345.19,7331,6447,0,884
653,201612,TR,P'max,TC,233,1290,243.705,281.93,8385,9748,0,-1363
654,201612,TR,P'max,TC,254,1290,286.178,335.85,8347,8669,0,-322
655,201612,TR,P'max,TC,255,1290,306.505,311.14,7552,7655,0,-103
656,201612,TR,P'max,TC,267,1290,538.436,304.75,5743,5816,0,-73
657,201612,TR,P'max,TC,279,1290,31,287.64,37092,0,0,37092
658,201612,LN,S'max,TC,037,944,340.77,342.77,1092,3734,0,-2642
659,201612,TR,S'max,TC,039,944,191.711,319.15,7365,7194,0,171
660,201612,LN,S'max,TC,282,944,93.126,298.43,3876,4431,0,-555
661,201612,TR,S'max,TC,282,944,31,279.3,8834,12755,0,-3921
662,201612,LN,S'max,TC,283,944,59.205,312.4,9928,5522,0,4406
663,201612,TR,S'max,TC,283,944,101.616,287.47,4609,5166,0,-557
664,201701,TR,Cape,OWNED,063,1473,137.8,297.56,7988,0,0,7988
665,201701,TR,Cape,OWNED,064,1473,682.003,303.15,29790,0,0,29790
666,201701,TR,Handy,OWNED,039,463,30.999,278.61,4004,0,0,4004
667,201701,LN,Handy,OWNED,165,463,31.001,313.88,6532,0,0,6532
668,201701,TR,Handy,OWNED,165,463,31,299.12,12005,0,0,12005
669,201701,TR,Handy,OWNED,283,463,9.014,0,6250,0,0,6250
670,201701,TR,P'max,OWNED,254,958,45.969,302.89,5211,0,0,5211
671,201701,TR,P'max,OWNED,255,958,128.882,284.17,8872,0,0,8872
672,201701,TR,S'max,OWNED,037,740,10.345,0,3500,0,0,3500
673,201701,TR,S'max,OWNED,170,740,154.997,297.2,19081,0,0,19081
674,201701,TR,S'max,OWNED,231,740,81.852,318.05,6671,0,0,6671
675,201701,TR,S'max,OWNED,233,740,31,0,9444,0,0,9444
676,201701,TR,S'max,OWNED,267,740,122.017,304.35,6400,0,0,6400
677,201701,TR,Cape,TC,063,1473,285.9,351.72,7751,9298,10860,-1547
678,201701,LN,Handy,TC,231,463,49.935,0,3596,5646,0,-2050
679,201701,LN,Handy,TC,283,463,53.271,328.85,11315,5165,0,6150
680,201701,TR,P'max,TC,231,958,444.941,353.29,7669,6428,0,1241
681,201701,TR,P'max,TC,233,958,142.697,329.27,8695,9956,0,-1261
682,201701,TR,P'max,TC,254,958,293.308,349.21,6618,7028,0,-410
683,201701,TR,P'max,TC,255,958,434.879,333.17,6064,6422,0,-358
684,201701,TR,P'max,TC,267,958,496.901,327.42,6183,5765,0,418
685,201701,TR,P'max,TC,279,958,31,351.12,20627,0,0,20627
686,201701,LN,S'max,TC,037,740,395.847,353.24,1630,4368,0,-2738
687,201701,TR,S'max,TC,039,740,358.702,326.68,7980,7516,0,464
688,201701,LN,S'max,TC,267,740,26.604,0,4445,5586,0,-1141
689,201701,LN,S'max,TC,282,740,33.028,328.31,6727,6024,0,703
690,201701,TR,S'max,TC,282,740,14.337,279.31,9332,13475,0,-4143
691,201701,TR,S'max,TC,283,740,105.358,324.12,4275,4384,0,-109
692,201702,TR,Cape,OWNED,063,859,168.003,303.25,6972,0,0,6972
693,201702,TR,Cape,OWNED,064,859,616.006,321.26,30016,0,0,30016
694,201702,TR,Handy,OWNED,039,395,3.938,278.62,4004,0,0,4004
695,201702,LN,Handy,OWNED,165,395,28,313.88,6532,0,0,6532
696,201702,TR,Handy,OWNED,165,395,28.001,348.87,16965,0,0,16965
697,201702,TR,Handy,OWNED,267,395,121.038,331.88,3458,0,0,3458
698,201702,TR,Handy,OWNED,283,395,28.001,0,6250,0,0,6250
699,201702,TR,P'max,OWNED,254,933,15.201,0,6204,0,0,6204
700,201702,TR,P'max,OWNED,255,933,83.639,284,8835,0,0,8835
701,201702,LN,S'max,OWNED,037,718,25.918,335.56,878,0,0,878
702,201702,TR,S'max,OWNED,037,718,2.083,0,3500,0,0,3500
703,201702,TR,S'max,OWNED,170,718,140.001,301.38,19218,0,0,19218
704,201702,TR,S'max,OWNED,231,718,60.505,312.99,5144,0,0,5144
705,201702,TR,S'max,OWNED,233,718,28,0,5502,0,0,5502
706,201702,TR,Cape,TC,063,859,271.452,344.52,8546,9417,6770,-871
707,201702,TR,Handy,TC,165,395,12.445,308.39,14286,9556,0,4730
708,201702,LN,Handy,TC,231,395,29.613,0,3875,6015,0,-2140
709,201702,LN,Handy,TC,283,395,35.32,329.44,7466,4550,0,2916
710,201702,TR,P'max,TC,231,933,454.467,346.86,8711,6791,0,1920
711,201702,TR,P'max,TC,233,933,159.109,326.02,8474,9066,0,-592
712,201702,TR,P'max,TC,254,933,503.117,345.75,7334,7617,0,-283
713,201702,TR,P'max,TC,255,933,470.743,327.87,5951,6201,0,-250
714,201702,TR,P'max,TC,267,933,600.487,331.97,6871,5672,0,1199
715,201702,TR,P'max,TC,279,933,28,351.12,20627,0,0,20627
716,201702,LN,S'max,TC,037,718,323.292,359.52,2239,4258,0,-2019
717,201702,TR,S'max,TC,039,718,359.358,336.09,7280,6468,0,812
718,201702,LN,S'max,TC,267,718,28.001,0,1238,6168,0,-4930
719,201702,LN,S'max,TC,282,718,55.999,331.96,7409,6256,0,1153
720,201702,TR,S'max,TC,283,718,85.323,316.39,3692,4001,0,-309
721,201703,TR,Cape,OWNED,063,2060,186,327.63,8376,0,0,8376
722,201703,TR,Cape,OWNED,064,2060,709.34,325.89,28709,0,0,28709
723,201703,LN,Handy,OWNED,165,503,30.994,313.87,6534,0,0,6534
724,201703,TR,Handy,OWNED,165,503,31.001,347.17,14184,0,0,14184
725,201703,LN,Handy,OWNED,231,503,13.05,0,4500,0,0,4500
726,201703,LN,Handy,OWNED,267,503,14.53,0,6250,0,0,6250
727,201703,TR,Handy,OWNED,267,503,93.001,342.59,3824,0,0,3824
728,201703,TR,Handy,OWNED,283,503,2.367,0,6250,0,0,6250
729,201703,TR,P'max,OWNED,254,1190,53.118,351.58,6185,0,0,6185
730,201703,TR,P'max,OWNED,255,1190,52.657,330.39,11475,0,0,11475
731,201703,LN,S'max,OWNED,037,874,30.998,335.56,878,0,0,878
732,201703,TR,S'max,OWNED,170,874,155,314,18779,0,0,18779
